Date,FC,Reference ID,Fee Type,Notes,Store Order ID,GST Rate,Amount,GST,Total (incl. GST)
01/10/26 01:09:27,Twin Lakes (WI),335715825,Shipping,9200190244541407582900,518438,0%,$ 5.75,$ 0,$ 5.75
01/10/26 01:09:59,Twin Lakes (WI),335755954,Shipping,CR000466329434,518500,0%,$ 6.15,$ 0,$ 6.15
01/10/26 01:17:25,Twin Lakes (WI),335751979,Shipping,CR000466328824,518502,0%,$ 6.21,$ 0,$ 6.21
01/10/26 01:18:02,Twin Lakes (WI),335683197,Shipping,CR000466328732,518391,0%,$ 5.82,$ 0,$ 5.82
01/10/26 01:18:40,Twin Lakes (WI),335719396,Shipping,9200190244541407583280,518441,0%,$ 6.07,$ 0,$ 6.07
01/10/26 01:21:58,Ontario 6 (CA),335738609,Shipping,CR000466381717,518477,0%,$ 6.07,$ 0,$ 6.07
01/10/26 01:22:18,Ontario 6 (CA),335767970,Shipping,CR000466382075,518525,0%,$ 5.91,$ 0,$ 5.91
01/10/26 01:22:33,Ontario 6 (CA),335801551,Shipping,CR000466382143,518543,0%,$ 5.85,$ 0,$ 5.85
01/10/26 01:25:06,Twin Lakes (WI),335676554,Shipping,fb2f133e6fae7b7d5,518389,0%,$ 6.84,$ 0,$ 6.84
01/10/26 01:25:37,Twin Lakes (WI),335698610,Shipping,9261290318421409743603,518413,0%,$ 6.56,$ 0,$ 6.56
01/10/26 01:27:30,Twin Lakes (WI),335670980,Shipping,CR000466388753,518379,0%,$ 6.85,$ 0,$ 6.85
01/10/26 01:28:31,Twin Lakes (WI),335672477,Shipping,BTPA02760MQE00D,518382,0%,$ 7.02,$ 0,$ 7.02
01/10/26 01:31:06,Ontario 6 (CA),335722471,Shipping,1747215072,518446,0%,$ 3.95,$ 0,$ 3.95
01/10/26 01:31:28,Ontario 6 (CA),335776597,Shipping,3067389452,518529,0%,$ 3.95,$ 0,$ 3.95
01/10/26 01:31:45,Ontario 6 (CA),335797385,Shipping,1747215411,518538,0%,$ 3.95,$ 0,$ 3.95
01/10/26 01:32:06,Ontario 6 (CA),335840036,Shipping,1747215540,518575,0%,$ 3.95,$ 0,$ 3.95
01/10/26 01:32:34,Ontario 6 (CA),335743501,Shipping,3067390012,518489,0%,$ 3.95,$ 0,$ 3.95
01/10/26 01:32:58,Ontario 6 (CA),335803008,Shipping,1747216376,518547,0%,$ 3.95,$ 0,$ 3.95
01/10/26 01:38:09,Ontario 6 (CA),335722976,Shipping,9200190244541307261103,518449,0%,$ 6.13,$ 0,$ 6.13
01/10/26 01:38:25,Ontario 6 (CA),335724946,Shipping,UUS61A2760844582498,518455,0%,$ 6.01,$ 0,$ 6.01
01/10/26 01:38:51,Ontario 6 (CA),335739977,Shipping,CR000466393385,518482,0%,$ 5.99,$ 0,$ 5.99
01/10/26 01:39:12,Ontario 6 (CA),335745056,Shipping,CR000466393336,518483,0%,$ 6.01,$ 0,$ 6.01
01/10/26 01:39:30,Ontario 6 (CA),335758388,Shipping,CR000466393268,518515,0%,$ 5.85,$ 0,$ 5.85
01/10/26 02:07:24,Twin Lakes (WI),335699658,Shipping,CR000466368453,518407,0%,$ 5.97,$ 0,$ 5.97
01/10/26 02:07:45,Twin Lakes (WI),335723356,Shipping,CR000466368987,518451,0%,$ 5.97,$ 0,$ 5.97
01/10/26 02:08:05,Twin Lakes (WI),335741915,Shipping,CR000466368373,518485,0%,$ 5.75,$ 0,$ 5.75
01/10/26 02:12:49,Twin Lakes (WI),335727564,Shipping,D10017052672938,518447,0%,$ 5.97,$ 0,$ 5.97
01/10/26 02:13:39,Twin Lakes (WI),335730434,Shipping,9200190244541407587752,518465,0%,$ 7.37,$ 0,$ 7.37
01/10/26 02:14:32,Twin Lakes (WI),335742731,Shipping,CR000466371889,518486,0%,$ 5.97,$ 0,$ 5.97
01/10/26 02:15:07,Twin Lakes (WI),335746881,Shipping,9200190244541407587844,518493,0%,$ 5.9,$ 0,$ 5.9
01/10/26 02:15:57,Twin Lakes (WI),335751880,Shipping,CR000466371625,518499,0%,$ 5.97,$ 0,$ 5.97
01/10/26 02:16:55,Twin Lakes (WI),335837510,Shipping,1747244516,518569,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:17:03,Twin Lakes (WI),335747604,Shipping,CR000466371299,518495,0%,$ 5.82,$ 0,$ 5.82
01/10/26 02:17:41,Twin Lakes (WI),335777038,Shipping,BTPA02760ZHTQWB,518527,0%,$ 5.7,$ 0,$ 5.7
01/10/26 02:27:18,Twin Lakes (WI),335836524,Shipping,3067423365,518568,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:28:27,Twin Lakes (WI),335837512,Shipping,3067423940,518570,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:29:40,Twin Lakes (WI),335840035,Shipping,1747252710,518576,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:30:41,Twin Lakes (WI),335840782,Shipping,3067425141,518578,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:31:45,Twin Lakes (WI),335841851,Shipping,3067425686,518580,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:32:53,Twin Lakes (WI),335841811,Shipping,1747254600,518579,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:33:39,Twin Lakes (WI),335738842,Shipping,CR000466505124,518478,0%,$ 5.79,$ 0,$ 5.79
01/10/26 02:34:33,Twin Lakes (WI),335737099,Shipping,CR000466508590,518476,0%,$ 5.69,$ 0,$ 5.69
01/10/26 02:34:49,Twin Lakes (WI),335838028,Shipping,3067427473,518571,0%,$ 3.95,$ 0,$ 3.95
01/10/26 02:36:48,Twin Lakes (WI),335765145,Shipping,9200190244541407589770,518519,0%,$ 6.13,$ 0,$ 6.13
01/10/26 02:37:49,Twin Lakes (WI),335838076,Shipping,7a0b19265210196a0,518572,0%,$ 6.37,$ 0,$ 6.37
01/10/26 02:38:58,Twin Lakes (WI),335758519,Shipping,CR000466541526,518516,0%,$ 6.58,$ 0,$ 6.58
01/10/26 02:42:20,Twin Lakes (WI),335788131,Shipping,CR000466542375,518535,0%,$ 6.45,$ 0,$ 6.45
01/10/26 02:43:53,Twin Lakes (WI),335714387,Shipping,9200190244541407590110,518437,0%,$ 6.58,$ 0,$ 6.58
01/10/26 02:44:53,Twin Lakes (WI),335753024,Shipping,TBA327744955840,518504,0%,$ 6.58,$ 0,$ 6.58
01/10/26 02:46:05,Twin Lakes (WI),335758156,Shipping,CR000466554818,518514,0%,$ 6.95,$ 0,$ 6.95
01/10/26 02:47:14,Twin Lakes (WI),335801048,Shipping,9261290318421409744013,518537,0%,$ 5.75,$ 0,$ 5.75
01/10/26 02:48:08,Twin Lakes (WI),335676300,Shipping,CR000466550565,518375,0%,$ 6.7,$ 0,$ 6.7
01/10/26 02:49:15,Twin Lakes (WI),335736119,Shipping,CR000466555822,518473,0%,$ 6.22,$ 0,$ 6.22
01/10/26 02:50:24,Twin Lakes (WI),335765627,Shipping,9261290318421409744044,518521,0%,$ 6.41,$ 0,$ 6.41
01/10/26 02:51:39,Twin Lakes (WI),335766224,Shipping,9200190244541407590882,518523,0%,$ 6.13,$ 0,$ 6.13
01/10/26 02:52:58,Twin Lakes (WI),335832467,Shipping,CR000466536525,518560,0%,$ 6.22,$ 0,$ 6.22
01/10/26 02:54:12,Twin Lakes (WI),335832396,Shipping,TBA327745132640,518558,0%,$ 6.58,$ 0,$ 6.58
01/10/26 02:55:14,Twin Lakes (WI),335833163,Shipping,CR000466532769,518561,0%,$ 6.48,$ 0,$ 6.48
01/10/26 02:56:20,Twin Lakes (WI),335836173,Shipping,CR000466532468,518567,0%,$ 6.6,$ 0,$ 6.6
01/10/26 02:57:35,Twin Lakes (WI),335797622,Shipping,TBA327745195614,518532,0%,$ 7.51,$ 0,$ 7.51
01/10/26 02:59:31,Twin Lakes (WI),335753243,Shipping,CR000466535012,518505,0%,$ 6.47,$ 0,$ 6.47
01/10/26 03:01:19,Twin Lakes (WI),335840100,Shipping,CR000466535478,518577,0%,$ 7.7,$ 0,$ 7.7
01/10/26 03:02:03,Twin Lakes (WI),335842067,Shipping,3164313062,518581,0%,$ 3.95,$ 0,$ 3.95
01/10/26 03:02:37,Twin Lakes (WI),335693323,Shipping,9261290318421409744150,518404,0%,$ 7.17,$ 0,$ 7.17
01/10/26 03:03:41,Twin Lakes (WI),335845085,Shipping,3164314274,518586,0%,$ 3.95,$ 0,$ 3.95
01/10/26 03:11:07,Twin Lakes (WI),335749481,Shipping,CR000466511534,518497,0%,$ 5.7,$ 0,$ 5.7
01/10/26 03:12:59,Twin Lakes (WI),335847890,Shipping,3164322560,518592,0%,$ 3.95,$ 0,$ 3.95
01/10/26 03:14:13,Twin Lakes (WI),335845857,Shipping,9200190244541407593425,518582,0%,$ 5.82,$ 0,$ 5.82
01/10/26 03:18:27,Twin Lakes (WI),335683771,Shipping,TBA327745600893,518402,0%,$ 7.47,$ 0,$ 7.47
01/10/26 03:20:17,Twin Lakes (WI),335739484,Shipping,CR000466519695,518479,0%,$ 7.85,$ 0,$ 7.85
01/10/26 03:21:35,Twin Lakes (WI),335739727,Shipping,CR000466519917,518480,0%,$ 7.47,$ 0,$ 7.47
01/10/26 03:22:08,Ontario 6 (CA),335826802,Shipping,CR000466519935,518557,0%,$ 6.3,$ 0,$ 6.3
01/10/26 03:22:28,Twin Lakes (WI),335746192,Shipping,D10017052773174,518492,0%,$ 7.85,$ 0,$ 7.85
01/10/26 03:23:46,Twin Lakes (WI),335760901,Shipping,9261290318421409744273,518509,0%,$ 15.49,$ 0,$ 15.49
01/10/26 03:24:36,Twin Lakes (WI),335808307,Shipping,CR000466518373,518546,0%,$ 7.51,$ 0,$ 7.51
01/10/26 03:27:04,Twin Lakes (WI),335842965,Shipping,9200190244541407594071,518583,0%,$ 5.99,$ 0,$ 5.99
01/10/26 03:33:39,Twin Lakes (WI),335734775,Shipping,CR000466520444,518471,0%,$ 6.69,$ 0,$ 6.69
01/10/26 04:07:33,Twin Lakes (WI),335852968,Shipping,6303269302,518606,0%,$ 3.95,$ 0,$ 3.95
01/10/26 04:08:20,Twin Lakes (WI),335854011,Shipping,3164357280,518607,0%,$ 3.95,$ 0,$ 3.95
01/10/26 04:12:09,Twin Lakes (WI),335851458,Shipping,3164359881,518601,0%,$ 3.95,$ 0,$ 3.95
01/10/26 04:15:32,Twin Lakes (WI),335845469,Shipping,CR000466588062,518587,0%,$ 6.3,$ 0,$ 6.3
01/10/26 04:16:18,Twin Lakes (WI),335851384,Shipping,CR000466588725,518600,0%,$ 5.91,$ 0,$ 5.91
01/10/26 04:17:54,Twin Lakes (WI),335851371,Shipping,CR000466588215,518599,0%,$ 6.47,$ 0,$ 6.47
01/10/26 04:19:28,Twin Lakes (WI),335847514,Shipping,D10017052866599,518590,0%,$ 5.97,$ 0,$ 5.97
01/10/26 04:23:20,Twin Lakes (WI),335849166,Shipping,TBA327746784124,518595,0%,$ 7.47,$ 0,$ 7.47
01/10/26 04:25:06,Twin Lakes (WI),335728491,Shipping,TBA327746815532,518464,0%,$ 7.23,$ 0,$ 7.23
01/10/26 04:25:50,Twin Lakes (WI),335851103,Shipping,6303280760,518598,0%,$ 3.95,$ 0,$ 3.95
01/10/26 04:26:03,Twin Lakes (WI),335727075,Shipping,CR000466594865,518462,0%,$ 8.09,$ 0,$ 8.09
01/10/26 04:26:23,Twin Lakes (WI),335850866,Shipping,9261290318421409744402,518597,0%,$ 6.56,$ 0,$ 6.56
01/10/26 04:27:09,Twin Lakes (WI),335765654,Shipping,9261290318421409744419,518522,0%,$ 7.47,$ 0,$ 7.47
01/10/26 04:27:09,Twin Lakes (WI),335684216,Shipping,9234690244541402487349,518403,0%,$ 22.65,$ 0,$ 22.65
01/10/26 04:28:35,Twin Lakes (WI),335725954,Shipping,TBA327746876126,518459,0%,$ 6.87,$ 0,$ 6.87
01/10/26 04:30:12,Ontario 6 (CA),335731584,Shipping,CR000466593131,518467,0%,$ 5.82,$ 0,$ 5.82
01/10/26 04:39:26,Ontario 6 (CA),335849669,Shipping,6303288585,518596,0%,$ 3.95,$ 0,$ 3.95
01/10/26 05:11:06,Twin Lakes (WI),335859619,Shipping,CR000466564812,518620,0%,$ 6.41,$ 0,$ 6.41
01/10/26 05:11:19,Twin Lakes (WI),335725804,Shipping,TBA327747753947,518457,0%,$ 7.85,$ 0,$ 7.85
01/10/26 05:14:29,Twin Lakes (WI),335704286,Shipping,TBA327747814020,518417,0%,$ 6.48,$ 0,$ 6.48
01/10/26 05:15:07,Twin Lakes (WI),335814736,Shipping,TBA327747826432,518552,0%,$ 6.41,$ 0,$ 6.41
01/10/26 05:15:23,Ontario 6 (CA),335736536,Shipping,CR000466564166,113-1660655-8813818,0%,$ 5.82,$ 0,$ 5.82
01/10/26 05:19:41,Ontario 6 (CA),335739930,Shipping,CR000466567883,518481,0%,$ 6.2,$ 0,$ 6.2
01/10/26 05:20:01,Ontario 6 (CA),335782600,Shipping,UUS61A2760845591250,518533,0%,$ 6.48,$ 0,$ 6.48
01/10/26 05:22:09,Ontario 6 (CA),335719891,Shipping,UUS61A2760845605656,518436,0%,$ 5.75,$ 0,$ 5.75
01/10/26 05:34:12,Twin Lakes (WI),335847994,Shipping,TBA327748181679,518593,0%,$ 6.37,$ 0,$ 6.37
01/10/26 05:34:35,Twin Lakes (WI),335848684,Shipping,9200190244541407599014,518594,0%,$ 6.41,$ 0,$ 6.41
01/10/26 05:48:13,Twin Lakes (WI),335858335,Shipping,CR000466576283,518616,0%,$ 6.41,$ 0,$ 6.41
01/10/26 05:55:50,Twin Lakes (WI),335847359,Shipping,CR000466571155,518589,0%,$ 5.82,$ 0,$ 5.82
01/10/26 05:56:06,Twin Lakes (WI),335871168,Shipping,3260217251,518637,0%,$ 3.95,$ 0,$ 3.95
01/10/26 05:56:27,Twin Lakes (WI),335856004,Shipping,CR000466571543,518611,0%,$ 5.97,$ 0,$ 5.97
01/10/26 06:26:20,Twin Lakes (WI),335854487,Shipping,b816ce52d5fc3057a,518608,0%,$ 6.07,$ 0,$ 6.07
01/10/26 06:35:36,Twin Lakes (WI),335856903,Shipping,TBA327749520204,518613,0%,$ 7.47,$ 0,$ 7.47
01/10/26 06:36:37,Twin Lakes (WI),335857557,Shipping,5555519395,518615,0%,$ 3.95,$ 0,$ 3.95
01/10/26 06:50:34,Ontario 6 (CA),335743324,Shipping,CR000466100870,518487,0%,$ 5.9,$ 0,$ 5.9
01/10/26 06:50:57,Ontario 6 (CA),335752248,Shipping,5555528252,518503,0%,$ 3.95,$ 0,$ 3.95
01/10/26 06:56:14,Twin Lakes (WI),335865896,Shipping,CR000466105302,518621,0%,$ 6.47,$ 0,$ 6.47
01/10/26 06:57:26,Twin Lakes (WI),335862510,Shipping,CR000466109874,518623,0%,$ 6.56,$ 0,$ 6.56
01/10/26 06:58:50,Twin Lakes (WI),335860872,Shipping,D10017053096575,518622,0%,$ 8.38,$ 0,$ 8.38
01/10/26 07:10:32,Ontario 6 (CA),335806622,Shipping,5555539076,518549,0%,$ 3.95,$ 0,$ 3.95
01/10/26 07:13:14,Ontario 6 (CA),335877937,Shipping,5555540060,518650,0%,$ 3.95,$ 0,$ 3.95
01/10/26 07:39:46,Ontario 6 (CA),335874052,Shipping,CR000466140288,518641,0%,$ 5.85,$ 0,$ 5.85
01/10/26 08:54:42,Ontario 6 (CA),335863911,Shipping,CR000466132455,518627,0%,$ 6.01,$ 0,$ 6.01
01/10/26 10:37:52,Ontario 6 (CA),335905850,Shipping,5867834571,518720,0%,$ 3.95,$ 0,$ 3.95
01/10/26 10:50:41,Ontario 6 (CA),335907033,Shipping,9200190244541307282610,518723,0%,$ 6.01,$ 0,$ 6.01
01/10/26 11:18:37,Ontario 6 (CA),335914464,Shipping,5867846644,518734,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:26:09,Twin Lakes (WI),335706155,Shipping,6115311775,518422,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:27:28,Twin Lakes (WI),335726018,Shipping,6115312556,518460,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:28:08,Twin Lakes (WI),335754707,Shipping,6115312906,518507,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:28:38,Twin Lakes (WI),335816911,Shipping,6115316200,518554,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:29:32,Twin Lakes (WI),335722951,Shipping,2869134365,518323,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:30:30,Twin Lakes (WI),335704932,Shipping,2869134881,518419,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:31:15,Twin Lakes (WI),335797689,Shipping,6115318624,518539,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:32:28,Twin Lakes (WI),335801840,Shipping,2869135964,518545,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:33:33,Twin Lakes (WI),335671912,Shipping,6115320094,518380,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:37:20,Twin Lakes (WI),335681490,Shipping,2869138716,518395,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:38:17,Twin Lakes (WI),335712955,Shipping,6115322813,518431,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:41:57,Twin Lakes (WI),335720221,Shipping,2869141450,518442,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:44:05,Twin Lakes (WI),335709458,Shipping,6115326221,518425,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:45:29,Twin Lakes (WI),335718805,Shipping,2869143944,518439,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:46:16,Twin Lakes (WI),335805896,Shipping,2869144246,518548,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:46:56,Twin Lakes (WI),335824270,Shipping,2869144655,518556,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:47:38,Twin Lakes (WI),335705976,Shipping,2869145031,518421,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:48:10,Twin Lakes (WI),335797273,Shipping,2869145366,518536,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:48:53,Twin Lakes (WI),335693070,Shipping,6115329592,518411,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:49:59,Twin Lakes (WI),335699813,Shipping,2869146501,518415,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:50:41,Twin Lakes (WI),335712961,Shipping,2869146873,518432,0%,$ 3.95,$ 0,$ 3.95
01/10/26 11:51:21,Twin Lakes (WI),335798500,Shipping,2869147260,518541,0%,$ 3.95,$ 0,$ 3.95
01/10/26 12:00:16,Riverside (CA),335439712,Shipping,9200190244541307254020,113476,0%,$ 5.68,$ 0,$ 5.68
01/10/26 12:00:21,Ontario 6 (CA),335646565,Shipping,CR000466035925,518347,0%,$ 6.07,$ 0,$ 6.07
01/10/26 12:00:52,Riverside (CA),335488292,Shipping,9200190244541307254044,113486,0%,$ 5.97,$ 0,$ 5.97
01/10/26 12:01:37,Riverside (CA),335620457,Shipping,CR000466035102,113500,0%,$ 6.03,$ 0,$ 6.03
01/10/26 12:01:43,Ontario 6 (CA),335666995,Shipping,CR000466035570,518373,0%,$ 6.01,$ 0,$ 6.01
01/10/26 12:02:14,Riverside (CA),335457702,Shipping,CR000466035525,113478,0%,$ 6.73,$ 0,$ 6.73
01/10/26 12:02:50,Riverside (CA),335559131,Shipping,CR000466039023,113490,0%,$ 5.91,$ 0,$ 5.91
01/10/26 12:03:03,Riverside (CA),335597806,Shipping,CR000466039717,113492,0%,$ 5.68,$ 0,$ 5.68
01/10/26 12:03:11,Twin Lakes (WI),335713916,Shipping,9200190244541407580852,112-8089112-8781862,0%,$ 5.7,$ 0,$ 5.7
01/10/26 12:03:34,Riverside (CA),335597954,Shipping,TBA327730198728,113496,0%,$ 7.05,$ 0,$ 7.05
01/10/26 12:04:11,Riverside (CA),335450772,Shipping,CR000466039453,113477,0%,$ 5.97,$ 0,$ 5.97
01/10/26 12:04:48,Riverside (CA),335516646,Shipping,CR000466039312,113488,0%,$ 5.93,$ 0,$ 5.93
01/10/26 12:05:23,Riverside (CA),335617476,Shipping,9200190244541307254112,113499,0%,$ 5.68,$ 0,$ 5.68
01/10/26 12:05:39,Ontario 6 (CA),335675053,Shipping,CR000466039188,518387,0%,$ 5.91,$ 0,$ 5.91
01/10/26 12:11:39,Riverside (CA),335685754,Shipping,CR000466016855,113505,0%,$ 5.85,$ 0,$ 5.85
01/10/26 12:14:18,Twin Lakes (WI),335723213,Shipping,9200190244541407581149,113-4824580-0763464,0%,$ 5.82,$ 0,$ 5.82
01/10/26 12:27:57,Ontario 6 (CA),335690726,Shipping,CR000466012904,518409,0%,$ 6.23,$ 0,$ 6.23
01/10/26 12:30:59,Twin Lakes (WI),335676742,Shipping,CR000466358750,518390,0%,$ 5.82,$ 0,$ 5.82
01/10/26 12:36:14,Twin Lakes (WI),335767272,Shipping,CR000466358226,518524,0%,$ 5.97,$ 0,$ 5.97
01/10/26 12:36:55,Twin Lakes (WI),335691226,Shipping,CR000466358160,518410,0%,$ 5.97,$ 0,$ 5.97
01/10/26 12:37:54,Twin Lakes (WI),335695235,Shipping,CR000466358122,518412,0%,$ 6.12,$ 0,$ 6.12
01/10/26 12:38:51,Twin Lakes (WI),335758053,Shipping,CR000466358539,518506,0%,$ 6.03,$ 0,$ 6.03
01/10/26 12:39:13,Twin Lakes (WI),335836046,Shipping,3067361776,518566,0%,$ 3.95,$ 0,$ 3.95
01/10/26 12:39:46,Twin Lakes (WI),335777205,Shipping,CR000466336012,518531,0%,$ 6.03,$ 0,$ 6.03
01/10/26 12:39:51,Twin Lakes (WI),335808545,Shipping,CR000466336085,518550,0%,$ 6.12,$ 0,$ 6.12
01/10/26 12:40:52,Twin Lakes (WI),335690204,Shipping,9200190244541407581941,518408,0%,$ 6.13,$ 0,$ 6.13
01/10/26 12:42:09,Twin Lakes (WI),335741471,Shipping,9200190244541407581989,518484,0%,$ 6.15,$ 0,$ 6.15
01/10/26 12:43:05,Twin Lakes (WI),335730531,Shipping,BTPA02760XF50E2,518453,0%,$ 6.37,$ 0,$ 6.37
01/10/26 12:43:24,Twin Lakes (WI),335755642,Shipping,CR000466333653,518508,0%,$ 6.21,$ 0,$ 6.21
01/10/26 12:44:18,Twin Lakes (WI),335728415,Shipping,CR000466333296,518463,0%,$ 6.07,$ 0,$ 6.07
01/10/26 12:44:18,Twin Lakes (WI),335762068,Shipping,CR000466333211,518510,0%,$ 6.43,$ 0,$ 6.43
01/10/26 12:45:39,Twin Lakes (WI),335725714,Shipping,D10017052578342,518456,0%,$ 6.22,$ 0,$ 6.22
01/10/26 12:46:33,Twin Lakes (WI),335740262,Shipping,0640c18eccf5727a4,518472,0%,$ 7.51,$ 0,$ 7.51
01/10/26 12:46:40,Riverside (CA),335469058,Shipping,CR000466010031,113480,0%,$ 7.47,$ 0,$ 7.47
01/10/26 12:47:00,Twin Lakes (WI),335725939,Shipping,CR000466337967,518458,0%,$ 6.22,$ 0,$ 6.22
01/10/26 12:47:00,Twin Lakes (WI),335681800,Shipping,CR000466337955,518397,0%,$ 6.13,$ 0,$ 6.13
01/10/26 12:47:46,Twin Lakes (WI),335680833,Shipping,CR000466335950,518394,0%,$ 6.58,$ 0,$ 6.58
01/10/26 12:48:24,Twin Lakes (WI),335674733,Shipping,9261290318421409743405,518385,0%,$ 7.44,$ 0,$ 7.44
01/10/26 12:48:52,Twin Lakes (WI),335736582,Shipping,TBA327743234169,518474,0%,$ 6.48,$ 0,$ 6.48
01/10/26 12:49:10,Twin Lakes (WI),335709770,Shipping,9200190244541407582573,518427,0%,$ 6.01,$ 0,$ 6.01
01/10/26 12:49:37,Twin Lakes (WI),335764007,Shipping,CR000466335162,518512,0%,$ 6.07,$ 0,$ 6.07
01/10/26 12:49:43,Twin Lakes (WI),335720338,Shipping,CR000466335137,518443,0%,$ 6.07,$ 0,$ 6.07
01/10/26 12:50:00,Twin Lakes (WI),335709344,Shipping,CR000466335555,518426,0%,$ 7.7,$ 0,$ 7.7
01/10/26 12:50:06,Twin Lakes (WI),335726167,Shipping,CR000466335543,518461,0%,$ 6.01,$ 0,$ 6.01
01/10/26 12:50:36,Twin Lakes (WI),335748633,Shipping,CR000466339060,518496,0%,$ 6.03,$ 0,$ 6.03
01/10/26 12:51:37,Twin Lakes (WI),335755951,Shipping,9200190244541407582641,518501,0%,$ 10.58,$ 0,$ 10.58
01/10/26 12:51:37,Twin Lakes (WI),335776011,Shipping,9261290318421409743450,518526,0%,$ 6.13,$ 0,$ 6.13
01/10/26 12:51:50,Twin Lakes (WI),335783091,Shipping,0ffadab8bd81bb182,518534,0%,$ 6.07,$ 0,$ 6.07
01/10/26 12:51:55,Twin Lakes (WI),335758670,Shipping,CR000466338829,518517,0%,$ 6.22,$ 0,$ 6.22
01/10/26 12:52:59,Twin Lakes (WI),335807573,Shipping,CR000466316812,518544,0%,$ 6.39,$ 0,$ 6.39
01/10/26 12:53:15,Twin Lakes (WI),335808648,Shipping,CR000466316652,518551,0%,$ 6.13,$ 0,$ 6.13
01/10/26 12:53:35,Twin Lakes (WI),335815635,Shipping,CR000466316965,518553,0%,$ 6.22,$ 0,$ 6.22
01/10/26 12:54:07,Twin Lakes (WI),335699404,Shipping,CR000466311684,518414,0%,$ 6.32,$ 0,$ 6.32
01/10/26 12:54:18,Twin Lakes (WI),335821482,Shipping,CR000466311985,518555,0%,$ 5.97,$ 0,$ 5.97
01/10/26 12:57:22,Twin Lakes (WI),335711121,Shipping,TBA327743331016,518418,0%,$ 6.15,$ 0,$ 6.15
01/10/26 12:57:58,Twin Lakes (WI),335831713,Shipping,3067371436,518559,0%,$ 3.95,$ 0,$ 3.95
01/10/26 12:58:22,Twin Lakes (WI),335677113,Shipping,CR000466310214,518378,0%,$ 6.22,$ 0,$ 6.22
01/10/26 12:58:48,Twin Lakes (WI),335833239,Shipping,1747197292,518562,0%,$ 3.95,$ 0,$ 3.95
01/10/26 12:58:57,Twin Lakes (WI),335707575,Shipping,9200190244541407582801,518424,0%,$ 6.48,$ 0,$ 6.48
01/10/26 12:59:03,Twin Lakes (WI),335674407,Shipping,CR000466315624,518384,0%,$ 6.13,$ 0,$ 6.13
01/10/26 12:59:29,Twin Lakes (WI),335682060,Shipping,9200190244541407582818,518399,0%,$ 7.99,$ 0,$ 7.99
01/10/26 12:59:41,Twin Lakes (WI),335834085,Shipping,1747197830,518564,0%,$ 3.95,$ 0,$ 3.95
01/11/26 01:00:10,Twin Lakes (WI),335957711,Shipping,TBA327769501711,518810,0%,$ 5.97,$ 0,$ 5.97
01/11/26 01:00:17,Twin Lakes (WI),336055739,Shipping,4650214774,518902,0%,$ 3.95,$ 0,$ 3.95
01/11/26 01:00:44,Twin Lakes (WI),336016717,Shipping,9200190244541407615592,518877,0%,$ 6.01,$ 0,$ 6.01
01/11/26 01:00:46,Twin Lakes (WI),336054678,Shipping,7927459540,518899,0%,$ 3.95,$ 0,$ 3.95
01/11/26 01:01:18,Twin Lakes (WI),336046503,Shipping,CR000463905506,518892,0%,$ 5.97,$ 0,$ 5.97
01/11/26 01:01:26,Elwood (IL),335851071,Shipping,9261290318444803893538,8430,0%,$ 6.07,$ 0,$ 6.07
01/11/26 01:01:27,Elwood (IL),335851448,Shipping,TBA327769514198,8431,0%,$ 6.07,$ 0,$ 6.07
01/11/26 01:01:28,Elwood (IL),335847379,Shipping,UUS61B2760849018665,8424,0%,$ 6.01,$ 0,$ 6.01
01/11/26 01:01:29,Elwood (IL),335846051,Shipping,CR000463909071,8422,0%,$ 6.07,$ 0,$ 6.07
01/11/26 01:01:29,Elwood (IL),335846505,Shipping,CR000463909015,8423,0%,$ 6.13,$ 0,$ 6.13
